city,date,hour,NDVI,.geo
Amritsar,2024-05-06,10:30,0.3282649096,"{""type"":""Point"",""coordinates"":[74.74284798109427,31.576706438420874]}"
Amritsar,2024-05-06,10:30,0.1524014778,"{""type"":""Point"",""coordinates"":[74.74370633198572,31.867065284544005]}"
Amritsar,2024-05-06,10:30,0.08617499339,"{""type"":""Point"",""coordinates"":[74.74376591752824,31.663747892088537]}"
Amritsar,2024-05-06,10:30,0.1441597233,"{""type"":""Point"",""coordinates"":[74.74404417762828,31.915100979350253]}"
Amritsar,2024-05-06,10:30,0.09760247486,"{""type"":""Point"",""coordinates"":[74.74909955735063,31.80648241044718]}"
Amritsar,2024-05-06,10:30,0.1878873239,"{""type"":""Point"",""coordinates"":[74.75192983869994,31.883893420161186]}"
Amritsar,2024-05-06,10:30,0.2419236954,"{""type"":""Point"",""coordinates"":[74.75431866461157,31.58453552768543]}"
Amritsar,2024-05-06,10:30,0.09354792355,"{""type"":""Point"",""coordinates"":[74.75646275144085,31.71584121101865]}"
Amritsar,2024-05-06,10:30,0.3586091328,"{""type"":""Point"",""coordinates"":[74.75663303016161,31.632403811495713]}"
Amritsar,2024-05-06,10:30,0.1097222222,"{""type"":""Point"",""coordinates"":[74.75922881628863,31.83207864174949]}"
Amritsar,2024-05-06,10:30,0.1239509361,"{""type"":""Point"",""coordinates"":[74.7606203627508,31.905324675906872]}"
Amritsar,2024-05-06,10:30,0.09201905896,"{""type"":""Point"",""coordinates"":[74.76069116658655,31.829538619446748]}"
Amritsar,2024-05-06,10:30,0.129349046,"{""type"":""Point"",""coordinates"":[74.76409286578178,31.8173093113943]}"
Amritsar,2024-05-06,10:30,0.1596100684,"{""type"":""Point"",""coordinates"":[74.76475454240814,31.61885196146697]}"
Amritsar,2024-05-06,10:30,0.1029944944,"{""type"":""Point"",""coordinates"":[74.7671556128857,31.7684810177213]}"
Amritsar,2024-05-06,10:30,0.1276750619,"{""type"":""Point"",""coordinates"":[74.76923422959946,31.85096287004096]}"
Amritsar,2024-05-06,10:30,-0.01288106483,"{""type"":""Point"",""coordinates"":[74.76995174334763,31.94145092445375]}"
Amritsar,2024-05-06,10:30,0.2817023741,"{""type"":""Point"",""coordinates"":[74.77115998174686,31.584077163495177]}"
Amritsar,2024-05-06,10:30,0.08911483254,"{""type"":""Point"",""coordinates"":[74.77123737098589,31.742188636898973]}"
Amritsar,2024-05-06,10:30,0.1387426448,"{""type"":""Point"",""coordinates"":[74.77193881148538,31.66213229176018]}"
Amritsar,2024-05-06,10:30,0.1161464586,"{""type"":""Point"",""coordinates"":[74.77215226264072,31.77545936295339]}"
Amritsar,2024-05-06,10:30,0.538210417,"{""type"":""Point"",""coordinates"":[74.77299991748242,31.58374062037869]}"
Amritsar,2024-05-06,10:30,0.1243853052,"{""type"":""Point"",""coordinates"":[74.77318943037326,31.84572476537477]}"
Amritsar,2024-05-06,10:30,0.216431637,"{""type"":""Point"",""coordinates"":[74.77388602016299,31.62992021792984]}"
Amritsar,2024-05-06,10:30,0.307364769,"{""type"":""Point"",""coordinates"":[74.77597689913561,31.66697165445931]}"
Amritsar,2024-05-06,10:30,0.1286916603,"{""type"":""Point"",""coordinates"":[74.77691123590829,31.891986374778725]}"
Amritsar,2024-05-06,10:30,0.1810647115,"{""type"":""Point"",""coordinates"":[74.77742291197848,31.824606072991465]}"
Amritsar,2024-05-06,10:30,0.1051738762,"{""type"":""Point"",""coordinates"":[74.77840281357032,31.768215802907363]}"
Amritsar,2024-05-06,10:30,0.3858291158,"{""type"":""Point"",""coordinates"":[74.77911304934995,31.851016196788006]}"
Amritsar,2024-05-06,10:30,0.1272141707,"{""type"":""Point"",""coordinates"":[74.77942981565958,31.66587261071087]}"
Amritsar,2024-05-06,10:30,0.1105246818,"{""type"":""Point"",""coordinates"":[74.77961217743676,31.739982489381976]}"
Amritsar,2024-05-06,10:30,0.1934877896,"{""type"":""Point"",""coordinates"":[74.78045434177145,31.895887253101808]}"
Amritsar,2024-05-06,10:30,0.1149894441,"{""type"":""Point"",""coordinates"":[74.7818939443326,31.873398200890605]}"
Amritsar,2024-05-06,10:30,0.1089079165,"{""type"":""Point"",""coordinates"":[74.78191326837471,31.880398257379955]}"
Amritsar,2024-05-06,10:30,0.4478218238,"{""type"":""Point"",""coordinates"":[74.78370285428136,31.57925391252926]}"
Amritsar,2024-05-06,10:30,0.1281212842,"{""type"":""Point"",""coordinates"":[74.78467780216691,31.9413799543444]}"
Amritsar,2024-05-06,10:30,0.1457658491,"{""type"":""Point"",""coordinates"":[74.78483753920455,31.898468553827175]}"
Amritsar,2024-05-06,10:30,0.1624400274,"{""type"":""Point"",""coordinates"":[74.78848051883449,31.72131341336224]}"
Amritsar,2024-05-06,10:30,0.1145190865,"{""type"":""Point"",""coordinates"":[74.78849829718025,31.900044275356475]}"
Amritsar,2024-05-06,10:30,0.1243292963,"{""type"":""Point"",""coordinates"":[74.78851740381496,31.635911754346562]}"
Amritsar,2024-05-06,10:30,0.08880714661,"{""type"":""Point"",""coordinates"":[74.78875918103914,31.577956732659775]}"
Amritsar,2024-05-06,10:30,0.1399943551,"{""type"":""Point"",""coordinates"":[74.78892706726207,31.822247443559593]}"
Amritsar,2024-05-06,10:30,0.09685825974,"{""type"":""Point"",""coordinates"":[74.79165713839083,31.76953942663283]}"
Amritsar,2024-05-06,10:30,0.2227452457,"{""type"":""Point"",""coordinates"":[74.79426494805263,31.598514983593528]}"
Amritsar,2024-05-06,10:30,0.1582054309,"{""type"":""Point"",""coordinates"":[74.79499954678835,31.678025381471382]}"
Amritsar,2024-05-06,10:30,0.1107372285,"{""type"":""Point"",""coordinates"":[74.79597094268931,31.72301981856141]}"
Amritsar,2024-05-06,10:30,0.07794596124,"{""type"":""Point"",""coordinates"":[74.79657212933404,31.744704813105876]}"
Amritsar,2024-05-06,10:30,0.3822148159,"{""type"":""Point"",""coordinates"":[74.7978342539319,31.821112971537723]}"
Amritsar,2024-05-06,10:30,0.101545923,"{""type"":""Point"",""coordinates"":[74.79877799828292,31.91851720343332]}"
Amritsar,2024-05-06,10:30,0.2454258675,"{""type"":""Point"",""coordinates"":[74.79988792175217,31.85523246846421]}"
Amritsar,2024-05-06,10:30,0.3088079236,"{""type"":""Point"",""coordinates"":[74.80100507797955,31.644066067888804]}"
Amritsar,2024-05-06,10:30,0.1613302398,"{""type"":""Point"",""coordinates"":[74.80157720477803,31.72331460026702]}"
Amritsar,2024-05-06,10:30,0.2131764706,"{""type"":""Point"",""coordinates"":[74.80202525245832,31.61412436917758]}"
Amritsar,2024-05-06,10:30,0.1200391965,"{""type"":""Point"",""coordinates"":[74.80337972349638,31.95893532033885]}"
Amritsar,2024-05-06,10:30,0.1395207765,"{""type"":""Point"",""coordinates"":[74.80343237190813,31.914120347634892]}"
Amritsar,2024-05-06,10:30,0.05007387949,"{""type"":""Point"",""coordinates"":[74.80353072873237,31.630647334621653]}"
Amritsar,2024-05-06,10:30,0.1143586833,"{""type"":""Point"",""coordinates"":[74.80422995368929,31.86308659561828]}"
Amritsar,2024-05-06,10:30,0.1277340332,"{""type"":""Point"",""coordinates"":[74.8066316335634,31.744139225971303]}"
Amritsar,2024-05-06,10:30,0.3408690546,"{""type"":""Point"",""coordinates"":[74.80806262236773,31.60016650302021]}"
Amritsar,2024-05-06,10:30,0.2015637217,"{""type"":""Point"",""coordinates"":[74.80962422754367,31.91225866581776]}"
Amritsar,2024-05-06,10:30,0.322228832,"{""type"":""Point"",""coordinates"":[74.81008294018376,31.668988489231644]}"
Amritsar,2024-05-06,10:30,0.2064565719,"{""type"":""Point"",""coordinates"":[74.81043545588399,31.655807313805948]}"
Amritsar,2024-05-06,10:30,0.2482897384,"{""type"":""Point"",""coordinates"":[74.81066046836,31.950415584840812]}"
Amritsar,2024-05-06,10:30,0.1002773318,"{""type"":""Point"",""coordinates"":[74.81154641816318,31.898076758311188]}"
Amritsar,2024-05-06,10:30,0.0974904943,"{""type"":""Point"",""coordinates"":[74.81388627958324,31.876116469999285]}"
Amritsar,2024-05-06,10:30,0.1240499068,"{""type"":""Point"",""coordinates"":[74.81480801345083,31.765229090634968]}"
Amritsar,2024-05-06,10:30,0.1621665319,"{""type"":""Point"",""coordinates"":[74.81546680014974,31.771086341865033]}"
Amritsar,2024-05-06,10:30,0.20538415,"{""type"":""Point"",""coordinates"":[74.81880150688791,31.618736285751766]}"
Amritsar,2024-05-06,10:30,0.1255518764,"{""type"":""Point"",""coordinates"":[74.81886027980988,31.828562298557223]}"
Amritsar,2024-05-06,10:30,0.1295796987,"{""type"":""Point"",""coordinates"":[74.81907652700278,31.768496161197252]}"
Amritsar,2024-05-06,10:30,0.1139310345,"{""type"":""Point"",""coordinates"":[74.81949939361738,31.79381247869229]}"
Amritsar,2024-05-06,10:30,0.09577689243,"{""type"":""Point"",""coordinates"":[74.82118514189878,31.918338961864375]}"
Amritsar,2024-05-06,10:30,0.116108047,"{""type"":""Point"",""coordinates"":[74.82447873602669,31.83972574207827]}"
Amritsar,2024-05-06,10:30,0.1682767217,"{""type"":""Point"",""coordinates"":[74.82498940818998,31.670408867435555]}"
Amritsar,2024-05-06,10:30,0.1228017436,"{""type"":""Point"",""coordinates"":[74.82556805502703,31.60503534906555]}"
Amritsar,2024-05-06,10:30,0.2595419847,"{""type"":""Point"",""coordinates"":[74.8293758052797,31.591764026950102]}"
Amritsar,2024-05-06,10:30,0.1348744859,"{""type"":""Point"",""coordinates"":[74.83018118122618,31.819459330073464]}"
Amritsar,2024-05-06,10:30,0.1936363636,"{""type"":""Point"",""coordinates"":[74.83123751265946,31.76049964458274]}"
Amritsar,2024-05-06,10:30,0.1258860221,"{""type"":""Point"",""coordinates"":[74.83128260056385,31.829609987797983]}"
Amritsar,2024-05-06,10:30,0.0711529557,"{""type"":""Point"",""coordinates"":[74.83159127543229,31.727942267183245]}"
Amritsar,2024-05-06,10:30,0.1459804911,"{""type"":""Point"",""coordinates"":[74.83167772372201,31.676495763888326]}"
Amritsar,2024-05-06,10:30,0.2629241992,"{""type"":""Point"",""coordinates"":[74.83177062598575,31.61435787712619]}"
Amritsar,2024-05-06,10:30,0.09573145462,"{""type"":""Point"",""coordinates"":[74.83336335184659,31.812984917858856]}"
Amritsar,2024-05-06,10:30,0.1938511327,"{""type"":""Point"",""coordinates"":[74.83394667506519,31.60860838391516]}"
Amritsar,2024-05-06,10:30,0.09865067466,"{""type"":""Point"",""coordinates"":[74.8361032533428,31.91240246042774]}"
Amritsar,2024-05-06,10:30,0.2756410256,"{""type"":""Point"",""coordinates"":[74.83645250580652,31.83978147130225]}"
Amritsar,2024-05-06,10:30,0.2414763841,"{""type"":""Point"",""coordinates"":[74.83666697725116,31.901835867437942]}"
Amritsar,2024-05-06,10:30,0.1104100946,"{""type"":""Point"",""coordinates"":[74.83674556756175,31.725189825223424]}"
Amritsar,2024-05-06,10:30,0.1412644858,"{""type"":""Point"",""coordinates"":[74.83713833150931,31.771808472644572]}"
Amritsar,2024-05-06,10:30,0.3143812709,"{""type"":""Point"",""coordinates"":[74.8385055929378,31.56830420453656]}"
Amritsar,2024-05-06,10:30,0.04912224191,"{""type"":""Point"",""coordinates"":[74.83924727248758,31.634221835519117]}"
Amritsar,2024-05-06,10:30,0.1170528818,"{""type"":""Point"",""coordinates"":[74.83948241203021,31.91086057687942]}"
Amritsar,2024-05-06,10:30,0.1304867125,"{""type"":""Point"",""coordinates"":[74.83965961052981,31.954966370003152]}"
Amritsar,2024-05-06,10:30,0.09631490787,"{""type"":""Point"",""coordinates"":[74.84040953902696,31.87517227268554]}"
Amritsar,2024-05-06,10:30,0.236400463,"{""type"":""Point"",""coordinates"":[74.840773615298,31.64084144705535]}"
Amritsar,2024-05-06,10:30,0.2520559804,"{""type"":""Point"",""coordinates"":[74.84101444412676,31.611133537158867]}"
Amritsar,2024-05-06,10:30,0.1072304806,"{""type"":""Point"",""coordinates"":[74.8416459920966,31.90910215980882]}"
Amritsar,2024-05-06,10:30,0.1229927007,"{""type"":""Point"",""coordinates"":[74.84355827873623,31.629950734663684]}"
Amritsar,2024-05-06,10:30,0.1035531591,"{""type"":""Point"",""coordinates"":[74.84361132022542,31.800347159065854]}"
Amritsar,2024-05-06,10:30,0.3152086998,"{""type"":""Point"",""coordinates"":[74.84609298771026,31.658480434636644]}"
Amritsar,2024-05-06,10:30,0.242587187,"{""type"":""Point"",""coordinates"":[74.84782439971809,31.840524297702345]}"
Amritsar,2024-05-06,10:30,0.1898148148,"{""type"":""Point"",""coordinates"":[74.84806908336374,31.608530281534986]}"
Amritsar,2024-05-06,10:30,0.1230769231,"{""type"":""Point"",""coordinates"":[74.8486098171856,31.543976904413288]}"
Amritsar,2024-05-06,10:30,0.2058441558,"{""type"":""Point"",""coordinates"":[74.85012086922934,31.6925287574337]}"
Amritsar,2024-05-06,10:30,0.1614487416,"{""type"":""Point"",""coordinates"":[74.85036661281774,31.822976317756794]}"
Amritsar,2024-05-06,10:30,0.130196584,"{""type"":""Point"",""coordinates"":[74.8504901578419,31.880263990515207]}"
Amritsar,2024-05-06,10:30,0.07638359506,"{""type"":""Point"",""coordinates"":[74.85234415414206,31.70166534065322]}"
Amritsar,2024-05-06,10:30,0.2887995982,"{""type"":""Point"",""coordinates"":[74.85348081758451,31.6932928520484]}"
Amritsar,2024-05-06,10:30,0.2139650873,"{""type"":""Point"",""coordinates"":[74.85420942262985,31.83008333670305]}"
Amritsar,2024-05-06,10:30,0.08694420844,"{""type"":""Point"",""coordinates"":[74.85435458002746,31.812017367977425]}"
Amritsar,2024-05-06,10:30,0.4014576374,"{""type"":""Point"",""coordinates"":[74.85501262135965,31.705915675019806]}"
Amritsar,2024-05-06,10:30,0.1056831135,"{""type"":""Point"",""coordinates"":[74.85702409530708,31.653704171350793]}"
Amritsar,2024-05-06,10:30,0.1475461575,"{""type"":""Point"",""coordinates"":[74.86001112222452,31.894639299651548]}"
Amritsar,2024-05-06,10:30,0.08333333333,"{""type"":""Point"",""coordinates"":[74.86160889916098,31.741449799979268]}"
Amritsar,2024-05-06,10:30,0.1089369159,"{""type"":""Point"",""coordinates"":[74.8618268562632,31.946627255161136]}"
Amritsar,2024-05-06,10:30,0.1551518761,"{""type"":""Point"",""coordinates"":[74.86339248964116,31.780037675164866]}"
Amritsar,2024-05-06,10:30,0.1308494784,"{""type"":""Point"",""coordinates"":[74.86681676260181,31.744150088847505]}"
Amritsar,2024-05-06,10:30,0.1029040404,"{""type"":""Point"",""coordinates"":[74.86776474725767,31.741255731104534]}"
Amritsar,2024-05-06,10:30,0.09366793114,"{""type"":""Point"",""coordinates"":[74.86865725140439,31.85235258315387]}"
Amritsar,2024-05-06,10:30,0.1297890295,"{""type"":""Point"",""coordinates"":[74.87051587084567,31.660662185213514]}"
Amritsar,2024-05-06,10:30,0.1266454834,"{""type"":""Point"",""coordinates"":[74.8747403983554,31.543575901431026]}"
Amritsar,2024-05-06,10:30,0.1265294372,"{""type"":""Point"",""coordinates"":[74.87498366700945,31.8974408867709]}"
Amritsar,2024-05-06,10:30,0.1156607285,"{""type"":""Point"",""coordinates"":[74.8760272112763,31.89662710561066]}"
Amritsar,2024-05-06,10:30,0.366079069,"{""type"":""Point"",""coordinates"":[74.87660627018917,31.692127975163892]}"
Amritsar,2024-05-06,10:30,0.1082661609,"{""type"":""Point"",""coordinates"":[74.87784659051695,31.727044058097622]}"
Amritsar,2024-05-06,10:30,0.1482989241,"{""type"":""Point"",""coordinates"":[74.8788602576178,31.82863989896352]}"
Amritsar,2024-05-06,10:30,0.136969697,"{""type"":""Point"",""coordinates"":[74.88032553481165,31.642593828611226]}"
Amritsar,2024-05-06,10:30,0.2132259432,"{""type"":""Point"",""coordinates"":[74.88086789142953,32.006497207069366]}"
Amritsar,2024-05-06,10:30,0.2974552957,"{""type"":""Point"",""coordinates"":[74.8813104783232,31.59259574469445]}"
Amritsar,2024-05-06,10:30,0.08992248062,"{""type"":""Point"",""coordinates"":[74.88226016703597,31.871574432669338]}"
Amritsar,2024-05-06,10:30,0.1233991261,"{""type"":""Point"",""coordinates"":[74.88228715066823,31.75723683814656]}"
Amritsar,2024-05-06,10:30,0.1038296129,"{""type"":""Point"",""coordinates"":[74.8824812362222,31.674796281410085]}"
Amritsar,2024-05-06,10:30,0.05000803988,"{""type"":""Point"",""coordinates"":[74.88432212171196,31.640733913575296]}"
Amritsar,2024-05-06,10:30,0.143501127,"{""type"":""Point"",""coordinates"":[74.88466019766071,31.93588158261791]}"
Amritsar,2024-05-06,10:30,0.16613723,"{""type"":""Point"",""coordinates"":[74.88812043817111,31.693537404294826]}"
Amritsar,2024-05-06,10:30,0.09616005163,"{""type"":""Point"",""coordinates"":[74.88826749646348,31.786335455761023]}"
Amritsar,2024-05-06,10:30,0.1060513447,"{""type"":""Point"",""coordinates"":[74.88881831864823,31.726061792113494]}"
Amritsar,2024-05-06,10:30,0.1122853369,"{""type"":""Point"",""coordinates"":[74.88945545500273,31.824511712114177]}"
Amritsar,2024-05-06,10:30,0.1107863198,"{""type"":""Point"",""coordinates"":[74.88974374663074,31.951287608936376]}"
Amritsar,2024-05-06,10:30,0.2060616617,"{""type"":""Point"",""coordinates"":[74.8901554453101,31.664433694234447]}"
Amritsar,2024-05-06,10:30,0.1676029963,"{""type"":""Point"",""coordinates"":[74.89113889753833,32.032565919136154]}"
Amritsar,2024-05-06,10:30,0.3346681041,"{""type"":""Point"",""coordinates"":[74.89240051123105,31.718651444687023]}"
Amritsar,2024-05-06,10:30,0.1596214511,"{""type"":""Point"",""coordinates"":[74.89254052793231,31.891614756284966]}"
Amritsar,2024-05-06,10:30,-0.02704068739,"{""type"":""Point"",""coordinates"":[74.89316160928134,32.033412207028555]}"
Amritsar,2024-05-06,10:30,0.1383010432,"{""type"":""Point"",""coordinates"":[74.89338603822083,32.05330736773965]}"
Amritsar,2024-05-06,10:30,0.09726808766,"{""type"":""Point"",""coordinates"":[74.89790637475366,32.049358565458675]}"
Amritsar,2024-05-06,10:30,0.1226534933,"{""type"":""Point"",""coordinates"":[74.89804311781617,31.824655220197055]}"
Amritsar,2024-05-06,10:30,0.1263950893,"{""type"":""Point"",""coordinates"":[74.89856071008542,31.840789415872518]}"
Amritsar,2024-05-06,10:30,0.09935561217,"{""type"":""Point"",""coordinates"":[74.89886499306259,31.787885049856335]}"
Amritsar,2024-05-06,10:30,0.0708560436,"{""type"":""Point"",""coordinates"":[74.89927006334956,31.642455249646098]}"
Amritsar,2024-05-06,10:30,0.1119213697,"{""type"":""Point"",""coordinates"":[74.89939902910687,31.722746374296833]}"
Amritsar,2024-05-06,10:30,0.1604636974,"{""type"":""Point"",""coordinates"":[74.9047738702455,31.834762491025447]}"
Amritsar,2024-05-06,10:30,0.2058323896,"{""type"":""Point"",""coordinates"":[74.90579170917907,31.880291394798558]}"
Amritsar,2024-05-06,10:30,0.123182207,"{""type"":""Point"",""coordinates"":[74.90591709987135,32.03703550106691]}"
Amritsar,2024-05-06,10:30,0.09099236641,"{""type"":""Point"",""coordinates"":[74.90850510276772,31.71617079495955]}"
Amritsar,2024-05-06,10:30,0.03451759555,"{""type"":""Point"",""coordinates"":[74.90887202343694,31.658413170992834]}"
Amritsar,2024-05-06,10:30,0.1799188336,"{""type"":""Point"",""coordinates"":[74.90977293976914,31.85995376312526]}"
Amritsar,2024-05-06,10:30,0.1595402299,"{""type"":""Point"",""coordinates"":[74.9101229971207,31.8871245248413]}"
Amritsar,2024-05-06,10:30,0.159787195,"{""type"":""Point"",""coordinates"":[74.91136404820286,32.01124602396871]}"
Amritsar,2024-05-06,10:30,0.2196743104,"{""type"":""Point"",""coordinates"":[74.91260389935208,31.951121639998938]}"
Amritsar,2024-05-06,10:30,0.1152606126,"{""type"":""Point"",""coordinates"":[74.91381365870487,31.553563350912277]}"
Amritsar,2024-05-06,10:30,0.1080422421,"{""type"":""Point"",""coordinates"":[74.91390376841288,32.01631811393841]}"
Amritsar,2024-05-06,10:30,0.1300694781,"{""type"":""Point"",""coordinates"":[74.91760896668714,32.008395216578734]}"
Amritsar,2024-05-06,10:30,0.1293450694,"{""type"":""Point"",""coordinates"":[74.91835874174475,31.964690971189654]}"
Amritsar,2024-05-06,10:30,0.1030049335,"{""type"":""Point"",""coordinates"":[74.9184003457541,31.97045813999564]}"
Amritsar,2024-05-06,10:30,0.189020308,"{""type"":""Point"",""coordinates"":[74.9188400263781,31.640534319706013]}"
Amritsar,2024-05-06,10:30,0.03119745937,"{""type"":""Point"",""coordinates"":[74.91919158787718,31.654155660562648]}"
Amritsar,2024-05-06,10:30,0.2964451314,"{""type"":""Point"",""coordinates"":[74.91919867857142,31.973232933969648]}"
Amritsar,2024-05-06,10:30,0.1045554336,"{""type"":""Point"",""coordinates"":[74.92069111702023,31.561258258834744]}"
Amritsar,2024-05-06,10:30,0.1029859842,"{""type"":""Point"",""coordinates"":[74.92122798028369,32.00585335693652]}"
Amritsar,2024-05-06,10:30,0.09376337948,"{""type"":""Point"",""coordinates"":[74.92149939799899,31.971512393093565]}"
Amritsar,2024-05-06,10:30,0.1704114386,"{""type"":""Point"",""coordinates"":[74.92355003220119,31.528676630154347]}"
Amritsar,2024-05-06,10:30,0.07783909381,"{""type"":""Point"",""coordinates"":[74.92484328548844,31.866703505131845]}"
Amritsar,2024-05-06,10:30,0.3035680927,"{""type"":""Point"",""coordinates"":[74.92539563780672,31.704774105056842]}"
Amritsar,2024-05-06,10:30,0.09911706067,"{""type"":""Point"",""coordinates"":[74.92684455878462,31.8589133167088]}"
Amritsar,2024-05-06,10:30,0.0847107438,"{""type"":""Point"",""coordinates"":[74.92780924214992,31.81021441015828]}"
Amritsar,2024-05-06,10:30,0.09302651887,"{""type"":""Point"",""coordinates"":[74.92902733470915,31.948224286588665]}"
Amritsar,2024-05-06,10:30,0.3475901692,"{""type"":""Point"",""coordinates"":[74.93146043320114,31.676260266665857]}"
Amritsar,2024-05-06,10:30,0.09095913032,"{""type"":""Point"",""coordinates"":[74.9316150854642,31.67457675429098]}"
Amritsar,2024-05-06,10:30,0.1240791564,"{""type"":""Point"",""coordinates"":[74.9327492741966,31.590640243748943]}"
Amritsar,2024-05-06,10:30,0.09167446211,"{""type"":""Point"",""coordinates"":[74.93357225239095,31.77006032057809]}"
Amritsar,2024-05-06,10:30,0.09810314167,"{""type"":""Point"",""coordinates"":[74.93398023466874,31.958215216634493]}"
Amritsar,2024-05-06,10:30,0.2440618524,"{""type"":""Point"",""coordinates"":[74.93468262482314,31.74193475057028]}"
Amritsar,2024-05-06,10:30,0.2393721387,"{""type"":""Point"",""coordinates"":[74.93628025182342,31.598208687976992]}"
Amritsar,2024-05-06,10:30,0.3237410072,"{""type"":""Point"",""coordinates"":[74.94019704786743,31.57085476582049]}"
Amritsar,2024-05-06,10:30,0.09452201933,"{""type"":""Point"",""coordinates"":[74.94497920000532,31.51632066657632]}"
Amritsar,2024-05-06,10:30,0.1205392546,"{""type"":""Point"",""coordinates"":[74.9457388286512,31.82451934345539]}"
Amritsar,2024-05-06,10:30,0.2061145641,"{""type"":""Point"",""coordinates"":[74.94684749965548,31.849820104752922]}"
Amritsar,2024-05-06,10:30,0.2160278746,"{""type"":""Point"",""coordinates"":[74.94944888718602,31.627441629765006]}"
Amritsar,2024-05-06,10:30,0.1012417823,"{""type"":""Point"",""coordinates"":[74.95232099174352,31.544271834674486]}"
Amritsar,2024-05-06,10:30,0.3110726644,"{""type"":""Point"",""coordinates"":[74.95269093572762,31.55252381803112]}"
Amritsar,2024-05-06,10:30,0.1146330205,"{""type"":""Point"",""coordinates"":[74.95368614023899,31.71287038777477]}"
Amritsar,2024-05-06,10:30,0.2040665979,"{""type"":""Point"",""coordinates"":[74.95438902118872,31.673041825188747]}"
Amritsar,2024-05-06,10:30,0.179286927,"{""type"":""Point"",""coordinates"":[74.9560024921371,31.67568441850437]}"
Amritsar,2024-05-06,10:30,0.1288493948,"{""type"":""Point"",""coordinates"":[74.9603821437857,31.77092158335678]}"
Amritsar,2024-05-06,10:30,0.1509779951,"{""type"":""Point"",""coordinates"":[74.96284465194464,31.770113082933722]}"
Amritsar,2024-05-06,10:30,0.09918286841,"{""type"":""Point"",""coordinates"":[74.96535194640987,31.79244934482225]}"
Amritsar,2024-05-06,10:30,0.1564986737,"{""type"":""Point"",""coordinates"":[74.96553361844092,31.83341519901823]}"
Amritsar,2024-05-06,10:30,0.3188965517,"{""type"":""Point"",""coordinates"":[74.96577771037934,31.5580830375753]}"
Amritsar,2024-05-06,10:30,0.09218773888,"{""type"":""Point"",""coordinates"":[74.9659763528191,31.60698197647386]}"
Amritsar,2024-05-06,10:30,0.2583862194,"{""type"":""Point"",""coordinates"":[74.96760203688233,31.649981940819064]}"
Amritsar,2024-05-06,10:30,0.2357335877,"{""type"":""Point"",""coordinates"":[74.96896506226814,31.587786156197325]}"
Amritsar,2024-05-06,10:30,0.1128516624,"{""type"":""Point"",""coordinates"":[74.9703255325156,31.809687103845583]}"
Amritsar,2024-05-06,10:30,0.1383169822,"{""type"":""Point"",""coordinates"":[74.97204949898108,31.559424418926973]}"
Amritsar,2024-05-06,10:30,0.09920690135,"{""type"":""Point"",""coordinates"":[74.97229679155737,31.81899008390003]}"
Amritsar,2024-05-06,10:30,0.1134885066,"{""type"":""Point"",""coordinates"":[74.97286410050364,31.753003084131937]}"
Amritsar,2024-05-06,10:30,0.4231054427,"{""type"":""Point"",""coordinates"":[74.97335728487597,31.593659161726972]}"
Amritsar,2024-05-06,10:30,0.09972677596,"{""type"":""Point"",""coordinates"":[74.97539456261025,31.63695678260386]}"
Amritsar,2024-05-06,10:30,0.1393733163,"{""type"":""Point"",""coordinates"":[74.97654728959193,31.768649611730556]}"
Amritsar,2024-05-06,10:30,0.1174919426,"{""type"":""Point"",""coordinates"":[74.98281923941765,31.7923586567917]}"
Amritsar,2024-05-06,10:30,0.08289299868,"{""type"":""Point"",""coordinates"":[74.98317573096159,31.63811551096957]}"
Amritsar,2024-05-06,10:30,0.1071369975,"{""type"":""Point"",""coordinates"":[74.98628428325449,31.673763820793383]}"
Amritsar,2024-05-06,10:30,0.1579547615,"{""type"":""Point"",""coordinates"":[74.9865907863452,31.656186096289943]}"
Amritsar,2024-05-06,10:30,0.1879106439,"{""type"":""Point"",""coordinates"":[74.98735339477768,31.758930622373537]}"
Amritsar,2024-05-06,10:30,0.1405587246,"{""type"":""Point"",""coordinates"":[74.98925086769515,31.578026893566896]}"
Amritsar,2024-05-06,10:30,0.2811832375,"{""type"":""Point"",""coordinates"":[74.99138437626225,31.605661898233677]}"
Amritsar,2024-05-06,10:30,0.4655467947,"{""type"":""Point"",""coordinates"":[74.99423843246845,31.516961645920308]}"
Amritsar,2024-05-06,10:30,0.09386454183,"{""type"":""Point"",""coordinates"":[74.99524941082785,31.822252190184248]}"
Amritsar,2024-05-06,10:30,0.1283038684,"{""type"":""Point"",""coordinates"":[74.99580038039676,31.662512847930323]}"
Amritsar,2024-05-06,10:30,0.2166037736,"{""type"":""Point"",""coordinates"":[74.99974871556333,31.782699121748585]}"
Amritsar,2024-05-06,10:30,0.1285539857,"{""type"":""Point"",""coordinates"":[75.0034795005633,31.680699647063474]}"
Amritsar,2024-05-06,10:30,0.2011442337,"{""type"":""Point"",""coordinates"":[75.00558474281802,31.76744226554417]}"
Amritsar,2024-05-06,10:30,0.1445816187,"{""type"":""Point"",""coordinates"":[75.00811675689245,31.687902274502765]}"
Amritsar,2024-05-06,10:30,0.1847422014,"{""type"":""Point"",""coordinates"":[75.01086886266239,31.816668750308583]}"
Amritsar,2024-05-06,10:30,0.1271420674,"{""type"":""Point"",""coordinates"":[75.01116903067619,31.577598740288824]}"
