City,Districts,Date,Latitude,Longitude,Key,DHI,DNI,GHI,RELATIVE_HUMIDITY,WIND_SPEED_10m,NDVI
Amritsar,Amritsar I Tahsil,2024-05-27,31.58440125,74.64845945,31.58440125-74.64845945,87.375,335.25,337.2916667,30.1375,2.458333333,0.1163913124
Amritsar,Amritsar I Tahsil,2024-05-28,31.58440125,74.64845945,31.58440125-74.64845945,89,336.125,340,26.56666667,2.291666667,0.1163913124
Amritsar,Amritsar I Tahsil,2024-05-29,31.58440125,74.64845945,31.58440125-74.64845945,119.875,227.5833333,304.4583333,27.45,1.875,0.1163913124
Amritsar,Amritsar I Tahsil,2024-05-30,31.58440125,74.64845945,31.58440125-74.64845945,117.8333333,233.6666667,306.9583333,27.60833333,1.8,0.1163913124
Amritsar,Amritsar I Tahsil,2024-05-31,31.58440125,74.64845945,31.58440125-74.64845945,132.5833333,213.2916667,304.6666667,26.4375,2.508333333,0.09891284976
Amritsar,Amritsar I Tahsil,2024-05-01,31.58453553,74.75431866,31.58453553-74.75431866,101.6086957,287.4347826,318.5652174,48.36956522,2.556521739,0.2365991903
Amritsar,Amritsar I Tahsil,2024-05-02,31.58453553,74.75431866,31.58453553-74.75431866,94.125,278.625,312.9166667,41.96666667,2.704166667,0.2365991903
Amritsar,Amritsar I Tahsil,2024-05-03,31.58453553,74.75431866,31.58453553-74.75431866,160.0833333,17.875,173.125,40.52083333,2.0375,0.2365991903
Amritsar,Amritsar I Tahsil,2024-05-04,31.58453553,74.75431866,31.58453553-74.75431866,130,196,278.5,35.52916667,3.166666667,0.2365991903
Amritsar,Amritsar I Tahsil,2024-05-05,31.58453553,74.75431866,31.58453553-74.75431866,97.95833333,256.25,301.5833333,40.74166667,3.116666667,0.2365991903
Amritsar,Amritsar I Tahsil,2024-05-06,31.58453553,74.75431866,31.58453553-74.75431866,84.33333333,309.5,317.0833333,37.8375,2.320833333,0.2419236954
Amritsar,Amritsar I Tahsil,2024-05-07,31.58453553,74.75431866,31.58453553-74.75431866,68.20833333,357.8333333,330.4583333,35.2875,1.866666667,0.2419236954
Amritsar,Amritsar I Tahsil,2024-05-08,31.58453553,74.75431866,31.58453553-74.75431866,89.375,310.7916667,320.125,37.32916667,2.179166667,0.2419236954
Amritsar,Amritsar I Tahsil,2024-05-09,31.58453553,74.75431866,31.58453553-74.75431866,125.625,203.125,284.375,48.5125,2.9125,0.2419236954
Amritsar,Amritsar I Tahsil,2024-05-10,31.58453553,74.75431866,31.58453553-74.75431866,147.2916667,117.1666667,245.8333333,51.5125,2.354166667,0.2419236954
Amritsar,Amritsar I Tahsil,2024-05-11,31.58453553,74.75431866,31.58453553-74.75431866,130,92.33333333,193.75,49.12916667,2.0875,0.1876145849
Amritsar,Amritsar I Tahsil,2024-05-12,31.58453553,74.75431866,31.58453553-74.75431866,144.2083333,75.5,203.125,54.50833333,2.779166667,0.1876145849
Amritsar,Amritsar I Tahsil,2024-05-13,31.58453553,74.75431866,31.58453553-74.75431866,100.9583333,284.5,317.1666667,40.6,2.529166667,0.1876145849
Amritsar,Amritsar I Tahsil,2024-05-14,31.58453553,74.75431866,31.58453553-74.75431866,93.75,307.875,325.125,36.25416667,2.416666667,0.1876145849
Amritsar,Amritsar I Tahsil,2024-05-15,31.58453553,74.75431866,31.58453553-74.75431866,107.5833333,265.9583333,310.25,34.92083333,1.541666667,0.1876145849
Amritsar,Amritsar I Tahsil,2024-05-16,31.58453553,74.75431866,31.58453553-74.75431866,127.0416667,207.625,293.1666667,34.12083333,2.320833333,0.1333054743
Amritsar,Amritsar I Tahsil,2024-05-17,31.58453553,74.75431866,31.58453553-74.75431866,112.2083333,240,302.125,33.35,2.3,0.1333054743
Amritsar,Amritsar I Tahsil,2024-05-18,31.58453553,74.75431866,31.58453553-74.75431866,107.1666667,259.75,308.5,31.73333333,3.033333333,0.1333054743
Amritsar,Amritsar I Tahsil,2024-05-19,31.58453553,74.75431866,31.58453553-74.75431866,97.33333333,271.125,311.0416667,32.89166667,2.179166667,0.1333054743
Amritsar,Amritsar I Tahsil,2024-05-20,31.58453553,74.75431866,31.58453553-74.75431866,100.9583333,277.9166667,316.5416667,30.49583333,1.8875,0.1333054743
Amritsar,Amritsar I Tahsil,2024-05-21,31.58453553,74.75431866,31.58453553-74.75431866,117.4166667,236.4166667,303.0416667,29.94166667,1.841666667,0.1588390501
Amritsar,Amritsar I Tahsil,2024-05-22,31.58453553,74.75431866,31.58453553-74.75431866,111.5416667,250.7083333,310.5416667,37.82916667,1.775,0.1588390501
Amritsar,Amritsar I Tahsil,2024-05-23,31.58453553,74.75431866,31.58453553-74.75431866,143.2083333,154.0416667,271.875,46.77916667,2.416666667,0.1588390501
Amritsar,Amritsar I Tahsil,2024-05-24,31.58453553,74.75431866,31.58453553-74.75431866,157.0416667,114,251.625,47.45416667,2.270833333,0.1588390501
Amritsar,Amritsar I Tahsil,2024-05-25,31.58453553,74.75431866,31.58453553-74.75431866,113.0416667,250.5416667,307.375,35.91666667,3.05,0.1588390501
Amritsar,Amritsar I Tahsil,2024-05-26,31.58453553,74.75431866,31.58453553-74.75431866,99.5,288.8333333,321.3333333,34.49583333,2.329166667,0.1601525262
Amritsar,Amritsar I Tahsil,2024-05-27,31.58453553,74.75431866,31.58453553-74.75431866,87.45833333,335.9583333,337.375,29.05416667,2.458333333,0.1601525262
Amritsar,Amritsar I Tahsil,2024-05-28,31.58453553,74.75431866,31.58453553-74.75431866,88.29166667,336.5,339.9583333,26.3625,2.245833333,0.1601525262
Amritsar,Amritsar I Tahsil,2024-05-29,31.58453553,74.75431866,31.58453553-74.75431866,121.375,212,293.5833333,26.98333333,2.004166667,0.1601525262
Amritsar,Amritsar I Tahsil,2024-05-30,31.58453553,74.75431866,31.58453553-74.75431866,112.9583333,225.5833333,302.1666667,27.6,1.854166667,0.1601525262
Amritsar,Amritsar I Tahsil,2024-05-31,31.58453553,74.75431866,31.58453553-74.75431866,131.7916667,214.0416667,304.6666667,26.85416667,2.470833333,0.1650170956
Amritsar,Amritsar II Tahsil,2024-05-01,31.58624006,75.07534689,31.58624006-75.07534689,100.2173913,289.9130435,319.173913,53.06521739,2.226086957,0.1280305094
Amritsar,Amritsar II Tahsil,2024-05-02,31.58624006,75.07534689,31.58624006-75.07534689,89.95833333,292.2083333,315.2916667,46.01666667,2.533333333,0.1280305094
Amritsar,Amritsar II Tahsil,2024-05-03,31.58624006,75.07534689,31.58624006-75.07534689,162.1666667,27.75,181,43.86666667,2.05,0.1280305094
Amritsar,Amritsar II Tahsil,2024-05-04,31.58624006,75.07534689,31.58624006-75.07534689,135.1666667,185.75,274.1666667,37.09583333,2.995833333,0.1280305094
Amritsar,Amritsar II Tahsil,2024-05-05,31.58624006,75.07534689,31.58624006-75.07534689,99.45833333,253.3333333,301.5416667,42.975,2.870833333,0.1280305094
Amritsar,Amritsar II Tahsil,2024-05-06,31.58624006,75.07534689,31.58624006-75.07534689,88.625,298.7916667,313.125,43.0625,2.0375,0.1268677756
Amritsar,Amritsar II Tahsil,2024-05-07,31.58624006,75.07534689,31.58624006-75.07534689,69.83333333,352.75,328.8333333,39.9875,1.325,0.1268677756
Amritsar,Amritsar II Tahsil,2024-05-08,31.58624006,75.07534689,31.58624006-75.07534689,91,302.9166667,316.125,42.65416667,2.416666667,0.1268677756
Amritsar,Amritsar II Tahsil,2024-05-09,31.58624006,75.07534689,31.58624006-75.07534689,126.0416667,199.2916667,282.9583333,51.54583333,2.975,0.1268677756
Amritsar,Amritsar II Tahsil,2024-05-10,31.58624006,75.07534689,31.58624006-75.07534689,142.8333333,112.5833333,240.375,54.7375,2.229166667,0.1268677756
Amritsar,Amritsar II Tahsil,2024-05-11,31.58624006,75.07534689,31.58624006-75.07534689,96.29166667,78.29166667,146.5,52.49583333,1.85,0.1267212304
Amritsar,Amritsar II Tahsil,2024-05-12,31.58624006,75.07534689,31.58624006-75.07534689,143.5833333,62.66666667,191,55.5875,2.608333333,0.1267212304
Amritsar,Amritsar II Tahsil,2024-05-13,31.58624006,75.07534689,31.58624006-75.07534689,101.875,283.0416667,316.125,43.32083333,2.475,0.1267212304
Amritsar,Amritsar II Tahsil,2024-05-14,31.58624006,75.07534689,31.58624006-75.07534689,90.29166667,318.0833333,327.3333333,38.9,2.0375,0.1267212304
Amritsar,Amritsar II Tahsil,2024-05-15,31.58624006,75.07534689,31.58624006-75.07534689,104.9166667,276.2083333,312.0416667,38.35,1.541666667,0.1267212304
Amritsar,Amritsar II Tahsil,2024-05-16,31.58624006,75.07534689,31.58624006-75.07534689,127.0416667,206.5833333,292.25,37.675,2.333333333,0.1265746851
Amritsar,Amritsar II Tahsil,2024-05-17,31.58624006,75.07534689,31.58624006-75.07534689,112.5,238.5416667,301.2916667,38.99583333,2.020833333,0.1265746851
Amritsar,Amritsar II Tahsil,2024-05-18,31.58624006,75.07534689,31.58624006-75.07534689,106.375,259.1666667,308.4583333,35.24583333,2.691666667,0.1265746851
Amritsar,Amritsar II Tahsil,2024-05-19,31.58624006,75.07534689,31.58624006-75.07534689,96.625,267.9166667,310.2916667,37.02916667,1.841666667,0.1265746851
Amritsar,Amritsar II Tahsil,2024-05-20,31.58624006,75.07534689,31.58624006-75.07534689,104.4166667,266.2916667,312.8333333,35.725,1.779166667,0.1265746851
Amritsar,Amritsar II Tahsil,2024-05-21,31.58624006,75.07534689,31.58624006-75.07534689,119.0416667,229.3333333,300.4166667,35.4625,1.845833333,0.1252921086
Amritsar,Amritsar II Tahsil,2024-05-22,31.58624006,75.07534689,31.58624006-75.07534689,116.3333333,233.75,304.375,43.02083333,2.120833333,0.1252921086
Amritsar,Amritsar II Tahsil,2024-05-23,31.58624006,75.07534689,31.58624006-75.07534689,144.5833333,147.5833333,267.25,50.76666667,2.570833333,0.1252921086
Amritsar,Amritsar II Tahsil,2024-05-24,31.58624006,75.07534689,31.58624006-75.07534689,157.2083333,109.0416667,247.9166667,51.45833333,2.454166667,0.1252921086
Amritsar,Amritsar II Tahsil,2024-05-25,31.58624006,75.07534689,31.58624006-75.07534689,107.7083333,261.5,309.7916667,38.61666667,2.779166667,0.1252921086
Amritsar,Amritsar II Tahsil,2024-05-26,31.58624006,75.07534689,31.58624006-75.07534689,95.29166667,299.9166667,324,37.67083333,2.091666667,0.112292131
Amritsar,Amritsar II Tahsil,2024-05-27,31.58624006,75.07534689,31.58624006-75.07534689,87.16666667,335.7083333,337.1666667,32.25,2.258333333,0.112292131
Amritsar,Amritsar II Tahsil,2024-05-28,31.58624006,75.07534689,31.58624006-75.07534689,87.54166667,337.125,339.5416667,31.28333333,1.879166667,0.112292131
Amritsar,Amritsar II Tahsil,2024-05-29,31.58624006,75.07534689,31.58624006-75.07534689,118.375,221.4583333,297.6666667,28.4125,2.175,0.112292131
Amritsar,Amritsar II Tahsil,2024-05-30,31.58624006,75.07534689,31.58624006-75.07534689,114.625,218.3333333,300.2916667,30.15,1.9625,0.112292131
Amritsar,Amritsar II Tahsil,2024-05-31,31.58624006,75.07534689,31.58624006-75.07534689,129.4166667,218.2916667,305.4583333,29.6875,2,0.1029561672
Amritsar,Amritsar I Tahsil,2024-05-01,31.5876061,74.60374502,31.58760610-74.60374502,100.0434783,290.3913043,319.6086957,48.02608696,2.691304348,0.2335531879
Amritsar,Amritsar I Tahsil,2024-05-02,31.5876061,74.60374502,31.58760610-74.60374502,94.66666667,276.5833333,312.7083333,41.925,2.725,0.2335531879
Amritsar,Amritsar I Tahsil,2024-05-03,31.5876061,74.60374502,31.58760610-74.60374502,153.9166667,23.45833333,171.625,40.67083333,2.016666667,0.2335531879
Amritsar,Amritsar I Tahsil,2024-05-04,31.5876061,74.60374502,31.58760610-74.60374502,130.875,190.2083333,276.3333333,35.57083333,3.333333333,0.2335531879
Amritsar,Amritsar I Tahsil,2024-05-05,31.5876061,74.60374502,31.58760610-74.60374502,98.83333333,251.2083333,299.9166667,41.15,3.145833333,0.2335531879
Amritsar,Amritsar I Tahsil,2024-05-06,31.5876061,74.60374502,31.58760610-74.60374502,82.33333333,315.9166667,318.7083333,37.76666667,2.425,0.2137623447
Amritsar,Amritsar I Tahsil,2024-05-07,31.5876061,74.60374502,31.58760610-74.60374502,66.875,361.4166667,331.1666667,34.65,2.058333333,0.2137623447
Amritsar,Amritsar I Tahsil,2024-05-08,31.5876061,74.60374502,31.58760610-74.60374502,88.41666667,315.125,321.7083333,35.68333333,1.995833333,0.2137623447
Amritsar,Amritsar I Tahsil,2024-05-09,31.5876061,74.60374502,31.58760610-74.60374502,126.125,201.5833333,284.0833333,46.825,2.866666667,0.2137623447
Amritsar,Amritsar I Tahsil,2024-05-10,31.5876061,74.60374502,31.58760610-74.60374502,149.9583333,113.5833333,244.8333333,50.44583333,2.5125,0.2137623447
Amritsar,Amritsar I Tahsil,2024-05-11,31.5876061,74.60374502,31.58760610-74.60374502,126.4166667,146.0833333,241.1666667,48.8875,2.2375,0.1807841747
Amritsar,Amritsar I Tahsil,2024-05-12,31.5876061,74.60374502,31.58760610-74.60374502,153.2083333,74.91666667,211.0833333,55.35416667,2.795833333,0.1807841747
Amritsar,Amritsar I Tahsil,2024-05-13,31.5876061,74.60374502,31.58760610-74.60374502,100.2916667,284.0416667,316.7916667,41.15833333,2.558333333,0.1807841747
Amritsar,Amritsar I Tahsil,2024-05-14,31.5876061,74.60374502,31.58760610-74.60374502,94.625,303.5833333,324,37.69583333,2.529166667,0.1807841747
Amritsar,Amritsar I Tahsil,2024-05-15,31.5876061,74.60374502,31.58760610-74.60374502,108.4583333,260.625,308.8333333,36.65,1.504166667,0.1807841747
Amritsar,Amritsar I Tahsil,2024-05-16,31.5876061,74.60374502,31.58760610-74.60374502,126.25,208.875,293.5,34.60416667,2.25,0.1478060046
Amritsar,Amritsar I Tahsil,2024-05-17,31.5876061,74.60374502,31.58760610-74.60374502,112.625,239.5,301.8333333,32.875,2.308333333,0.1478060046
Amritsar,Amritsar I Tahsil,2024-05-18,31.5876061,74.60374502,31.58760610-74.60374502,107.25,260.8333333,308.5,31.99583333,3.054166667,0.1478060046
Amritsar,Amritsar I Tahsil,2024-05-19,31.5876061,74.60374502,31.58760610-74.60374502,97.16666667,272.75,311.2083333,33.49166667,2.270833333,0.1478060046
Amritsar,Amritsar I Tahsil,2024-05-20,31.5876061,74.60374502,31.58760610-74.60374502,100.6666667,271.8333333,315.2916667,30.2375,2.079166667,0.1478060046
Amritsar,Amritsar I Tahsil,2024-05-21,31.5876061,74.60374502,31.58760610-74.60374502,116.7083333,239.3333333,303.9583333,30.30833333,2.016666667,0.1888974557
Amritsar,Amritsar I Tahsil,2024-05-22,31.5876061,74.60374502,31.58760610-74.60374502,107.4166667,264.3333333,314.125,36.04166667,1.645833333,0.1888974557
Amritsar,Amritsar I Tahsil,2024-05-23,31.5876061,74.60374502,31.58760610-74.60374502,142.2083333,158.9583333,275.0416667,45.57916667,2.283333333,0.1888974557
Amritsar,Amritsar I Tahsil,2024-05-24,31.5876061,74.60374502,31.58760610-74.60374502,156.2083333,118.25,254.25,46.57916667,2.104166667,0.1888974557
Amritsar,Amritsar I Tahsil,2024-05-25,31.5876061,74.60374502,31.58760610-74.60374502,118.5,237.25,302.9166667,37.02083333,3.091666667,0.1888974557
Amritsar,Amritsar I Tahsil,2024-05-26,31.5876061,74.60374502,31.58760610-74.60374502,101.125,284.0833333,319.9583333,35.72916667,2.316666667,0.2249073911
Amritsar,Amritsar I Tahsil,2024-05-27,31.5876061,74.60374502,31.58760610-74.60374502,87.41666667,335.0833333,337.25,30.60833333,2.466666667,0.2249073911
Amritsar,Amritsar I Tahsil,2024-05-28,31.5876061,74.60374502,31.58760610-74.60374502,89.125,336,339.9166667,26.7,2.316666667,0.2249073911
Amritsar,Amritsar I Tahsil,2024-05-29,31.5876061,74.60374502,31.58760610-74.60374502,112.75,245.4166667,310.0833333,27.59583333,1.870833333,0.2249073911
Amritsar,Amritsar I Tahsil,2024-05-30,31.5876061,74.60374502,31.58760610-74.60374502,116.7916667,235.125,306.5,27.65416667,1.804166667,0.2249073911
Amritsar,Amritsar I Tahsil,2024-05-31,31.5876061,74.60374502,31.58760610-74.60374502,132.75,213.1666667,304.625,26.30416667,2.541666667,0.1869031378
Amritsar,Amritsar II Tahsil,2024-05-01,31.5876748,75.06322382,31.58767480-75.06322382,99.69565217,290.9130435,319.6086957,52.87826087,2.239130435,0.1763110307
Amritsar,Amritsar II Tahsil,2024-05-02,31.5876748,75.06322382,31.58767480-75.06322382,90.33333333,290.7083333,315.0416667,45.79166667,2.554166667,0.1763110307
Amritsar,Amritsar II Tahsil,2024-05-03,31.5876748,75.06322382,31.58767480-75.06322382,161.5,27.66666667,180.375,43.7,2.05,0.1763110307
Amritsar,Amritsar II Tahsil,2024-05-04,31.5876748,75.06322382,31.58767480-75.06322382,134.875,186.75,274.5,37.00833333,3,0.1763110307
Amritsar,Amritsar II Tahsil,2024-05-05,31.5876748,75.06322382,31.58767480-75.06322382,99.5,253.2916667,301.5,42.79166667,2.883333333,0.1763110307
Amritsar,Amritsar II Tahsil,2024-05-06,31.5876748,75.06322382,31.58767480-75.06322382,88.625,299.2916667,313.2083333,42.74583333,2.05,0.1677546683
Amritsar,Amritsar II Tahsil,2024-05-07,31.5876748,75.06322382,31.58767480-75.06322382,69.5,353.5,328.9583333,39.80833333,1.345833333,0.1677546683
Amritsar,Amritsar II Tahsil,2024-05-08,31.5876748,75.06322382,31.58767480-75.06322382,91.04166667,303,316.2916667,42.4125,2.404166667,0.1677546683
Amritsar,Amritsar II Tahsil,2024-05-09,31.5876748,75.06322382,31.58767480-75.06322382,125.875,199.4583333,283,51.4875,2.983333333,0.1677546683
Amritsar,Amritsar II Tahsil,2024-05-10,31.5876748,75.06322382,31.58767480-75.06322382,144.2083333,112.0416667,241.2083333,54.6375,2.229166667,0.1677546683
Amritsar,Amritsar II Tahsil,2024-05-11,31.5876748,75.06322382,31.58767480-75.06322382,95.91666667,78.875,146.7083333,52.28333333,1.858333333,0.1579934548
Amritsar,Amritsar II Tahsil,2024-05-12,31.5876748,75.06322382,31.58767480-75.06322382,142.7083333,63.70833333,191.0416667,55.54166667,2.604166667,0.1579934548
Amritsar,Amritsar II Tahsil,2024-05-13,31.5876748,75.06322382,31.58767480-75.06322382,101.5,283.9166667,316.5,43.11666667,2.475,0.1579934548
Amritsar,Amritsar II Tahsil,2024-05-14,31.5876748,75.06322382,31.58767480-75.06322382,90.54166667,317.5416667,327.2083333,38.6625,2.070833333,0.1579934548
Amritsar,Amritsar II Tahsil,2024-05-15,31.5876748,75.06322382,31.58767480-75.06322382,105.125,275.9583333,311.9166667,38.08333333,1.558333333,0.1579934548
Amritsar,Amritsar II Tahsil,2024-05-16,31.5876748,75.06322382,31.58767480-75.06322382,127.125,206.625,292.2083333,37.45416667,2.3375,0.1482322413
Amritsar,Amritsar II Tahsil,2024-05-17,31.5876748,75.06322382,31.58767480-75.06322382,112.2083333,239,301.4583333,38.70416667,2.0375,0.1482322413
Amritsar,Amritsar II Tahsil,2024-05-18,31.5876748,75.06322382,31.58767480-75.06322382,106.2916667,259.5833333,308.5833333,34.9875,2.704166667,0.1482322413
Amritsar,Amritsar II Tahsil,2024-05-19,31.5876748,75.06322382,31.58767480-75.06322382,96.58333333,268.4583333,310.5,36.76666667,1.879166667,0.1482322413
Amritsar,Amritsar II Tahsil,2024-05-20,31.5876748,75.06322382,31.58767480-75.06322382,104.375,267.5416667,313,35.44583333,1.770833333,0.1482322413
Amritsar,Amritsar II Tahsil,2024-05-21,31.5876748,75.06322382,31.58767480-75.06322382,119.0416667,229.5833333,300.4583333,35.06666667,1.845833333,0.1397481735
Amritsar,Amritsar II Tahsil,2024-05-22,31.5876748,75.06322382,31.58767480-75.06322382,116.3333333,233.9583333,304.5416667,42.775,2.108333333,0.1397481735
Amritsar,Amritsar II Tahsil,2024-05-23,31.5876748,75.06322382,31.58767480-75.06322382,144.4166667,148.1666667,267.5,50.62916667,2.558333333,0.1397481735
Amritsar,Amritsar II Tahsil,2024-05-24,31.5876748,75.06322382,31.58767480-75.06322382,157.2083333,109.25,248,51.32083333,2.445833333,0.1397481735
Amritsar,Amritsar II Tahsil,2024-05-25,31.5876748,75.06322382,31.58767480-75.06322382,107.7083333,261.8333333,309.8333333,38.47083333,2.7875,0.1397481735
Amritsar,Amritsar II Tahsil,2024-05-26,31.5876748,75.06322382,31.58767480-75.06322382,95.58333333,299.2916667,323.75,37.42083333,2.120833333,0.1352671756
Amritsar,Amritsar II Tahsil,2024-05-27,31.5876748,75.06322382,31.58767480-75.06322382,87.04166667,336,337.2916667,32.02083333,2.2625,0.1352671756
Amritsar,Amritsar II Tahsil,2024-05-28,31.5876748,75.06322382,31.58767480-75.06322382,87.54166667,337.0833333,339.6666667,30.96666667,1.883333333,0.1352671756
Amritsar,Amritsar II Tahsil,2024-05-29,31.5876748,75.06322382,31.58767480-75.06322382,118.0833333,220.9583333,297.0833333,28.32916667,2.170833333,0.1352671756
Amritsar,Amritsar II Tahsil,2024-05-30,31.5876748,75.06322382,31.58767480-75.06322382,113.8333333,218.625,299.5416667,30.1125,1.958333333,0.1352671756
Amritsar,Amritsar II Tahsil,2024-05-31,31.5876748,75.06322382,31.58767480-75.06322382,129.25,218.75,305.625,29.52083333,2.029166667,0.1342421812
Amritsar,Amritsar II Tahsil,2024-05-01,31.58778616,74.96896506,31.58778616-74.96896506,99.65217391,290.9565217,319.7826087,51.36086957,2.339130435,0.1399607587
Amritsar,Amritsar II Tahsil,2024-05-02,31.58778616,74.96896506,31.58778616-74.96896506,91.16666667,287.3333333,314.5833333,44.25416667,2.583333333,0.1399607587
Amritsar,Amritsar II Tahsil,2024-05-03,31.58778616,74.96896506,31.58778616-74.96896506,158.75,26.45833333,177.2083333,42.70416667,2.054166667,0.1399607587
Amritsar,Amritsar II Tahsil,2024-05-04,31.58778616,74.96896506,31.58778616-74.96896506,132.2083333,193.8333333,276.2083333,36.575,3.004166667,0.1399607587
Amritsar,Amritsar II Tahsil,2024-05-05,31.58778616,74.96896506,31.58778616-74.96896506,99.25,253.2916667,301.375,41.84583333,2.95,0.1399607587
Amritsar,Amritsar II Tahsil,2024-05-06,31.58778616,74.96896506,31.58778616-74.96896506,86.625,303.5833333,314.7083333,40.79166667,2.116666667,0.141651793
Amritsar,Amritsar II Tahsil,2024-05-07,31.58778616,74.96896506,31.58778616-74.96896506,68.83333333,355.125,329.4583333,38.3125,1.4375,0.141651793
Amritsar,Amritsar II Tahsil,2024-05-08,31.58778616,74.96896506,31.58778616-74.96896506,90.375,306.625,317.5833333,40.875,2.35,0.141651793
Amritsar,Amritsar II Tahsil,2024-05-09,31.58778616,74.96896506,31.58778616-74.96896506,125.5833333,201.4166667,283.5833333,50.675,2.970833333,0.141651793
Amritsar,Amritsar II Tahsil,2024-05-10,31.58778616,74.96896506,31.58778616-74.96896506,146.375,116.7916667,246.4583333,53.68333333,2.254166667,0.141651793
Amritsar,Amritsar II Tahsil,2024-05-11,31.58778616,74.96896506,31.58778616-74.96896506,98.125,81.70833333,151.5,50.99583333,1.908333333,0.1318559394
Amritsar,Amritsar II Tahsil,2024-05-12,31.58778616,74.96896506,31.58778616-74.96896506,139.4166667,70.375,193.7083333,55.19166667,2.683333333,0.1318559394
Amritsar,Amritsar II Tahsil,2024-05-13,31.58778616,74.96896506,31.58778616-74.96896506,101.625,283.3333333,316.4583333,42.07916667,2.479166667,0.1318559394
Amritsar,Amritsar II Tahsil,2024-05-14,31.58778616,74.96896506,31.58778616-74.96896506,92.08333333,313,326.2916667,37.31666667,2.1625,0.1318559394
Amritsar,Amritsar II Tahsil,2024-05-15,31.58778616,74.96896506,31.58778616-74.96896506,107.2916667,269.7083333,310.4166667,36.48333333,1.541666667,0.1318559394
Amritsar,Amritsar II Tahsil,2024-05-16,31.58778616,74.96896506,31.58778616-74.96896506,127.0416667,206.9583333,292.25,36.05416667,2.3375,0.1220600858
Amritsar,Amritsar II Tahsil,2024-05-17,31.58778616,74.96896506,31.58778616-74.96896506,111.5416667,240.4166667,302.1666667,36.80416667,2.166666667,0.1220600858
Amritsar,Amritsar II Tahsil,2024-05-18,31.58778616,74.96896506,31.58778616-74.96896506,107.1666667,257.875,308.0833333,33.46666667,2.825,0.1220600858
Amritsar,Amritsar II Tahsil,2024-05-19,31.58778616,74.96896506,31.58778616-74.96896506,96.41666667,272.75,311.4166667,35.02916667,2.0375,0.1220600858
Amritsar,Amritsar II Tahsil,2024-05-20,31.58778616,74.96896506,31.58778616-74.96896506,104.375,274.4166667,313.75,33.22083333,1.791666667,0.1220600858
Amritsar,Amritsar II Tahsil,2024-05-21,31.58778616,74.96896506,31.58778616-74.96896506,119,230.2083333,300.875,32.84583333,1.829166667,0.1128329298
Amritsar,Amritsar II Tahsil,2024-05-22,31.58778616,74.96896506,31.58778616-74.96896506,115.3333333,237.9166667,306.0833333,41.13333333,2.029166667,0.1128329298
Amritsar,Amritsar II Tahsil,2024-05-23,31.58778616,74.96896506,31.58778616-74.96896506,144,149.8333333,268.7916667,49.57916667,2.525,0.1128329298
Amritsar,Amritsar II Tahsil,2024-05-24,31.58778616,74.96896506,31.58778616-74.96896506,157.6666667,109.25,248.3333333,50.13333333,2.433333333,0.1128329298
Amritsar,Amritsar II Tahsil,2024-05-25,31.58778616,74.96896506,31.58778616-74.96896506,108.7083333,260.375,309.75,37.3875,2.883333333,0.1128329298
Amritsar,Amritsar II Tahsil,2024-05-26,31.58778616,74.96896506,31.58778616-74.96896506,96.66666667,296.8333333,323.4166667,36.0375,2.204166667,0.1156862745
Amritsar,Amritsar II Tahsil,2024-05-27,31.58778616,74.96896506,31.58778616-74.96896506,87.29166667,335.5416667,337.4583333,30.475,2.345833333,0.1156862745
Amritsar,Amritsar II Tahsil,2024-05-28,31.58778616,74.96896506,31.58778616-74.96896506,87.95833333,336.5833333,339.75,28.86666667,2.004166667,0.1156862745
Amritsar,Amritsar II Tahsil,2024-05-29,31.58778616,74.96896506,31.58778616-74.96896506,118.4583333,218.9166667,295.4583333,27.85416667,2.125,0.1156862745
Amritsar,Amritsar II Tahsil,2024-05-30,31.58778616,74.96896506,31.58778616-74.96896506,109.1666667,220.9166667,296.1666667,29.58333333,1.9375,0.1156862745
Amritsar,Amritsar II Tahsil,2024-05-31,31.58778616,74.96896506,31.58778616-74.96896506,130.4166667,217.5416667,305.5,28.62916667,2.208333333,0.1125913891
Amritsar,Amritsar I Tahsil,2024-05-01,31.5878845,74.72561407,31.58788450-74.72561407,101.1304348,288.3913043,318.8695652,48.28695652,2.573913043,0.114768952
Amritsar,Amritsar I Tahsil,2024-05-02,31.5878845,74.72561407,31.58788450-74.72561407,94.79166667,276,312.4583333,41.92916667,2.708333333,0.114768952
Amritsar,Amritsar I Tahsil,2024-05-03,31.5878845,74.72561407,31.58788450-74.72561407,158.4583333,19.25,172.875,40.55833333,2.0375,0.114768952
Amritsar,Amritsar I Tahsil,2024-05-04,31.5878845,74.72561407,31.58788450-74.72561407,128,198.9166667,279.7083333,35.54583333,3.2,0.114768952
Amritsar,Amritsar I Tahsil,2024-05-05,31.5878845,74.72561407,31.58788450-74.72561407,97.79166667,256.6666667,301.5,40.84166667,3.129166667,0.114768952
Amritsar,Amritsar I Tahsil,2024-05-06,31.5878845,74.72561407,31.58788450-74.72561407,83.83333333,311.5416667,317.4166667,37.78333333,2.35,0.1048460835
Amritsar,Amritsar I Tahsil,2024-05-07,31.5878845,74.72561407,31.58788450-74.72561407,68,358.6666667,330.5416667,35.1625,1.891666667,0.1048460835
Amritsar,Amritsar I Tahsil,2024-05-08,31.5878845,74.72561407,31.58788450-74.72561407,89.04166667,312.3333333,320.5416667,37.05833333,2.1125,0.1048460835
